Generation,Best Fitness,Mean Fitness,Std Dev,Transport Cost,Total y_m
18601,88571.42144919588,236836.04256278582,11723.880738086626,87351.42144919588,122
18602,88571.42144919588,236910.41573781436,11454.738217428656,87351.42144919588,122
18603,88571.42144919588,236285.60794866877,14918.386374277134,87351.42144919588,122
18604,88571.42144919588,235995.7967766876,14727.819110664346,87351.42144919588,122
18605,88571.42144919588,236348.3404699098,13167.267407538899,87351.42144919588,122
18606,88571.42144919588,236483.61397838718,13251.47147326397,87351.42144919588,122
18607,88571.42144919588,236800.15544787492,13408.604150512714,87351.42144919588,122
18608,88571.42144919588,236374.07534248775,11570.751415825978,87351.42144919588,122
18609,88571.42144919588,236212.64426255634,13481.706044704637,87351.42144919588,122
18610,88571.42144919588,236611.80545585544,11836.559639653056,87351.42144919588,122
18611,88571.42144919588,237048.3753283366,9876.653080137856,87351.42144919588,122
18612,88571.42144919588,235794.14054204186,14988.51563706173,87351.42144919588,122
18613,88571.42144919588,236327.06539337256,13501.176654213476,87351.42144919588,122
18614,88571.42144919588,236555.17471467354,11687.039420373147,87351.42144919588,122
18615,88571.42144919588,236572.11339800313,11689.388990393585,87351.42144919588,122
18616,88571.42144919588,236406.27241671504,11580.587950810599,87351.42144919588,122
18617,88571.42144919588,235965.7877568358,14919.484362794743,87351.42144919588,122
18618,88571.42144919588,236607.32430612927,14926.220454906503,87351.42144919588,122
18619,88571.42144919588,236284.1198666963,16183.702996848833,87351.42144919588,122
18620,88571.42144919588,237142.5928734324,13348.789751798768,87351.42144919588,122
18621,88571.42144919588,236621.8278728292,13262.002376927077,87351.42144919588,122
18622,88571.42144919588,236479.27338419727,13199.750798482393,87351.42144919588,122
18623,88571.42144919588,236624.28854798997,11743.828376572408,87351.42144919588,122
18624,88571.42144919588,237390.71971394672,9711.256560355865,87351.42144919588,122
18625,88571.42144919588,237064.33909598194,9495.452674139986,87351.42144919588,122
18626,88571.42144919588,237577.1582689216,9671.61766771816,87351.42144919588,122
18627,88571.42144919588,236799.1971723069,11688.061243876902,87351.42144919588,122
18628,88571.42144919588,236066.8808620723,13141.246484233623,87351.42144919588,122
18629,88571.42144919588,236307.73424223298,11741.725449018013,87351.42144919588,122
18630,88571.42144919588,236012.04013990317,11661.024923938281,87351.42144919588,122
18631,88571.42144919588,237480.36594378852,9708.067414935582,87351.42144919588,122
18632,88571.42144919588,236589.23095980185,10096.25971551044,87351.42144919588,122
18633,88571.42144919588,236759.80019164615,10024.83108981487,87351.42144919588,122
18634,88571.42144919588,236360.67488655605,11718.819041266217,87351.42144919588,122
18635,88571.42144919588,236598.7958435707,13273.643156425758,87351.42144919588,122
18636,88571.42144919588,237022.2482991987,13260.500544915527,87351.42144919588,122
18637,88571.42144919588,237348.96030448924,9525.42502902328,87351.42144919588,122
18638,88571.42144919588,237029.8865109458,11523.209612593957,87351.42144919588,122
18639,88571.42144919588,236373.8734606036,13330.94284456009,87351.42144919588,122
18640,88571.42144919588,236395.59187665448,13208.009517818016,87351.42144919588,122
18641,88571.42144919588,236773.2593439008,13148.791620762226,87351.42144919588,122
18642,88571.42144919588,236831.00135057073,13067.388483730178,87351.42144919588,122
18643,88571.42144919588,237454.44155935466,11518.732327092466,87351.42144919588,122
18644,88571.42144919588,236852.2671550501,12968.787170045667,87351.42144919588,122
18645,88571.42144919588,236070.12340348586,13024.104590657591,87351.42144919588,122
18646,88571.42144919588,236885.609299545,9601.119071843583,87351.42144919588,122
18647,88571.42144919588,236394.42683190893,13425.610628996974,87351.42144919588,122
18648,88571.42144919588,236690.35086526017,13298.273050193024,87351.42144919588,122
18649,88571.42144919588,236913.6947223674,13330.459307288933,87351.42144919588,122
18650,88544.21011657716,236030.00228166697,13342.76448422606,87324.21011657716,122
18651,88544.21011657716,236686.13269940324,13591.885385317695,87324.21011657716,122
18652,88544.21011657716,236543.69131421685,13363.228648060618,87324.21011657716,122
18653,88544.21011657716,236753.86884168364,11505.05115604083,87324.21011657716,122
18654,88544.21011657716,236231.69625207427,13138.298166803515,87324.21011657716,122
18655,88544.21011657716,236572.7192180764,13526.349835821253,87324.21011657716,122
18656,88544.21011657716,236574.53525661177,14750.96367089157,87324.21011657716,122
18657,88544.21011657716,236092.12112354298,16058.889474178028,87324.21011657716,122
18658,88544.21011657716,236330.49832828817,16214.687033872036,87324.21011657716,122
18659,88544.21011657716,235486.12312701892,17285.414851379075,87324.21011657716,122
18660,88544.21011657716,234911.83433051698,19474.729688035153,87324.21011657716,122
18661,88544.21011657716,237014.30571875646,11655.690191925461,87324.21011657716,122
18662,88544.21011657716,236380.03853761416,14562.07437994521,87324.21011657716,122
18663,88544.21011657716,236593.14313862871,14485.030165040149,87324.21011657716,122
18664,88544.21011657716,235601.27761874086,15560.321042002464,87324.21011657716,122
18665,88544.21011657716,236056.23873417499,14517.835645151954,87324.21011657716,122
18666,88544.21011657716,237342.85929262225,9562.867460997024,87324.21011657716,122
18667,88544.21011657716,237680.9631900243,9704.524428551693,87324.21011657716,122
18668,88544.21011657716,237217.25332995597,11950.114428748164,87324.21011657716,122
18669,88544.21011657716,237173.5026328298,9685.114480131364,87324.21011657716,122
18670,88544.21011657716,237299.0941986181,9755.84494647834,87324.21011657716,122
18671,88544.21011657716,236616.98095772514,9495.89189253735,87324.21011657716,122
18672,88544.21011657716,237491.31323739953,9687.612305000686,87324.21011657716,122
18673,88544.21011657716,236690.90368024478,13435.891357533426,87324.21011657716,122
18674,88544.21011657716,236716.77896141386,11615.975744830186,87324.21011657716,122
18675,88544.21011657716,237026.9414910021,11580.327220944275,87324.21011657716,122
18676,88544.21011657716,237193.81995604964,9168.803188378226,87324.21011657716,122
18677,88544.21011657716,237058.06865150254,9604.11844097989,87324.21011657716,122
18678,88544.21011657716,236938.3772532062,9658.819076916885,87324.21011657716,122
18679,88544.21011657716,236222.9549843557,9442.686473589429,87324.21011657716,122
18680,88544.21011657716,236857.84055723457,9709.961066987473,87324.21011657716,122
18681,88544.21011657716,236988.38788141595,10079.158069917348,87324.21011657716,122
18682,88544.21011657716,237656.6276053483,9645.077394600215,87324.21011657716,122
18683,88544.21011657716,237204.84667259039,11853.75367425847,87324.21011657716,122
18684,88544.21011657716,236231.66681651433,14922.496780158173,87324.21011657716,122
18685,88544.21011657716,235598.8953482769,14754.974999073313,87324.21011657716,122
18686,88544.21011657716,236249.18956209975,13576.17861497648,87324.21011657716,122
18687,88544.21011657716,236094.7244837338,14956.390430081556,87324.21011657716,122
18688,88544.21011657716,236159.8567178911,14836.070959324003,87324.21011657716,122
18689,88544.21011657716,235905.68724286227,16186.66065509087,87324.21011657716,122
18690,88544.21011657716,236539.7435335837,14907.97291225495,87324.21011657716,122
18691,88544.21011657716,236491.697412679,13374.561704060492,87324.21011657716,122
18692,88544.21011657716,236747.2386571601,13313.907788786157,87324.21011657716,122
18693,88544.21011657716,236056.48280048007,13327.766231143809,87324.21011657716,122
18694,88544.21011657716,236527.10017437843,11505.552082538994,87324.21011657716,122
18695,88544.21011657716,237046.20482405007,11699.921604582605,87324.21011657716,122
18696,88544.21011657716,236724.40371608405,9603.796440926097,87324.21011657716,122
18697,88544.21011657716,236583.31379468454,11634.146738076826,87324.21011657716,122
18698,88544.21011657716,235794.10864302746,16332.051122997453,87324.21011657716,122
18699,88544.21011657716,236593.3275265047,13176.471482934194,87324.21011657716,122
18700,88544.21011657716,236207.78706773842,14730.945424467125,87324.21011657716,122
18701,88544.21011657716,236402.6275060435,13342.896055187059,87324.21011657716,122
18702,88544.21011657716,237064.0218944881,11811.970898109534,87324.21011657716,122
18703,88544.21011657716,237413.7090519309,11667.914556917322,87324.21011657716,122
18704,88544.21011657716,237407.454094128,9340.43028726447,87324.21011657716,122
18705,88544.21011657716,237330.33893048475,9466.730937690338,87324.21011657716,122
18706,88544.21011657716,237131.04477086788,9423.57303983818,87324.21011657716,122
18707,88544.21011657716,236842.21894779115,11635.398803559894,87324.21011657716,122
18708,88544.21011657716,236689.36150675733,13281.283508774832,87324.21011657716,122
18709,88544.21011657716,236469.60515702635,11571.557934969002,87324.21011657716,122
18710,88544.21011657716,236600.1854254738,11324.887742470635,87324.21011657716,122
18711,88544.21011657716,236066.98632562056,13204.608726899374,87324.21011657716,122
18712,88544.21011657716,236414.7694219708,11547.450677701294,87324.21011657716,122
18713,88544.21011657716,236669.03830474793,11766.420232643935,87324.21011657716,122
18714,88544.21011657716,236986.08863943946,11549.881205251007,87324.21011657716,122
18715,88544.21011657716,236520.88990584871,13351.303856860623,87324.21011657716,122
18716,88544.21011657716,235693.715110416,16162.65307894283,87324.21011657716,122
18717,88544.21011657716,236295.04223088003,13104.330376430475,87324.21011657716,122
18718,88544.21011657716,236779.5347619382,9458.78599464368,87324.21011657716,122
18719,88544.21011657716,236689.20185163562,13414.665738455144,87324.21011657716,122
18720,88544.21011657716,236954.26221118594,11608.497985228836,87324.21011657716,122
18721,88544.21011657716,237425.09260044195,11478.967967536893,87324.21011657716,122
18722,88544.21011657716,236485.1036883678,14772.505202278613,87324.21011657716,122
18723,88544.21011657716,236029.4825027866,17413.125782290594,87324.21011657716,122
18724,88544.21011657716,235294.44047853112,18499.456539460472,87324.21011657716,122
18725,88544.21011657716,235199.00714093065,17295.12882150861,87324.21011657716,122
18726,88544.21011657716,235471.37168858293,16090.756665818584,87324.21011657716,122
18727,88544.21011657716,236841.96887233952,13539.884697778249,87324.21011657716,122
18728,88544.21011657716,235974.6228420772,16309.252480262638,87324.21011657716,122
18729,88544.21011657716,236875.53812923908,11658.159004054887,87324.21011657716,122
18730,88544.21011657716,236617.1290523743,9615.108798825646,87324.21011657716,122
18731,88544.21011657716,236315.94026757704,9706.68107410023,87324.21011657716,122
18732,88544.21011657716,236307.50340028372,11636.762448094336,87324.21011657716,122
18733,88544.21011657716,236859.04210724836,11807.113380843673,87324.21011657716,122
18734,88544.21011657716,236179.71283126608,12073.637669275899,87324.21011657716,122
18735,88544.21011657716,235925.6169915786,16204.289214206314,87324.21011657716,122
18736,88544.21011657716,235918.6751440812,16226.739945474228,87324.21011657716,122
18737,88544.21011657716,237112.01433535706,9555.996880075392,87324.21011657716,122
18738,88544.21011657716,237139.69795611734,9502.414481416541,87324.21011657716,122
18739,88544.21011657716,236689.3150661188,11433.690886577118,87324.21011657716,122
18740,88544.21011657716,237056.8029271682,9338.372603825268,87324.21011657716,122
18741,88544.21011657716,237122.51668549687,9619.505241029827,87324.21011657716,122
18742,88544.21011657716,236940.5543695702,11522.259825507841,87324.21011657716,122
18743,88544.21011657716,236581.7364748925,9504.1807063842,87324.21011657716,122
18744,88544.21011657716,236922.30389546396,11640.039416948903,87324.21011657716,122
18745,88544.21011657716,236618.16506821304,11496.71453109708,87324.21011657716,122
18746,88544.21011657716,236632.9827046821,11659.753925321056,87324.21011657716,122
18747,88544.21011657716,235803.92125078445,14907.55265428336,87324.21011657716,122
18748,88544.21011657716,236627.85858850504,13141.114509179999,87324.21011657716,122
18749,88544.21011657716,236383.7909976732,11323.070882468432,87324.21011657716,122
18750,88544.21011657716,237199.08106155985,9671.26479567947,87324.21011657716,122
18751,88544.21011657716,236959.70758113632,11787.5347766192,87324.21011657716,122
18752,88544.21011657716,236573.36454696604,11590.761347591408,87324.21011657716,122
18753,88544.21011657716,236803.44281007975,11549.041768329102,87324.21011657716,122
18754,88544.21011657716,237334.36105923622,9478.626027875625,87324.21011657716,122
18755,88544.21011657716,236208.6051587706,13224.502873586121,87324.21011657716,122
18756,88544.21011657716,237234.67155644947,9597.25215595661,87324.21011657716,122
18757,88544.21011657716,237047.33058734398,9560.402864145552,87324.21011657716,122
18758,88544.21011657716,236948.665982946,13532.904539226678,87324.21011657716,122
